29,40,50,1026168
6,9,15,418243
146,193,222,1009227
5,9,14,1016398
17,25,33,1016399
59,80,95,1016400
41,56,70,1010808
44,60,73,1126757
50,67,81,427562
10,16,24,1024678
12,18,25,1126762
3,6,11,424615
5,9,14,1126754
49,66,80,1016315
127,168,195,1016316
12,17,25,1016354
85,113,133,1016317
0,0,0,1126758
100,133,154,1017258
3,6,10,1017255
50,68,81,1017254
116,154,179,1017257
141,187,217,1017266
14,19,27,1017256
0,0,0,1018854
60,80,96,1018853
5,8,14,1018852
24,34,44,428076
163,216,249,1017572
0,0,0,1017820
15,21,29,1018071
186,245,281,1017927
49,66,80,1018885
5,8,14,1018070
109,145,169,1020078
119,158,184,522938
106,141,164,1017984
52,71,85,1045724
13,19,27,1028878
4,7,12,1045723
52,71,87,517382
37,51,63,1064326
12,18,25,1063349
8,12,20,1024702
24,34,46,1024701
5,9,15,525379
99,132,155,1019021
172,228,261,1095862
128,170,196,1022525
9,13,19,1021524
137,182,212,412641
40,54,66,1021826
5,8,14,1023338
11,17,25,1021880
48,66,81,1021879
24,33,44,1021881
31,42,52,1023395
77,103,121,1023284
10,16,24,516108
11,16,22,1023396
92,122,143,1107353
39,53,65,1107351
15,21,29,1030432
0,0,0,1042788
71,96,115,512734
4,7,13,1107352
30,42,54,1027187
5,9,16,1027186
60,81,98,1027188
12,18,27,1027189
12,18,26,1027376
131,174,201,1027369
51,69,83,1027375
43,59,73,1029990
8,13,20,1087171
90,120,142,732600
117,156,181,1029795
163,216,249,1029950
11,16,23,1029991
7,11,17,413726
29,40,51,1029955
4,7,13,1030299
11,17,24,1030301
37,51,62,1030300
88,117,137,1030968
143,190,221,1033166
12,19,29,1033164
42,58,73,1033165
4,8,15,1035935
94,125,148,1040757
6,10,18,1036179
34,47,61,1036180
0,0,0,1036181
71,95,115,1035769
24,33,42,413725
126,167,195,1041619
99,131,153,1044456
50,67,82,1058771
14,21,29,1055380
3,5,10,1055379
0,0,0,1046833
38,52,64,1044813
13,18,26,1044812
132,175,203,1044811
5,8,13,1044810
58,78,96,1045200
24,35,46,1045199
3,6,13,1054554
7,12,20,1045198
66,88,104,1063556
5,9,14,342370
32,44,55,1063555
88,117,138,562784
124,165,192,342369
16,22,30,567996
64,85,102,1045743
5,9,15,1047505
55,75,89,1047504
90,120,141,1048201
172,227,261,1047286
16,22,30,1047506
14,20,28,1048153
240,316,360,1052579
5,8,13,1048297
47,63,77,1050044
112,148,172,1063557
114,152,176,1048296
14,21,29,367724
5,8,14,1057575
3,6,11,1063554
16,23,31,1054883
0,0,0,1063558
125,166,192,1056228
213,281,322,1054884
56,76,91,1067752
15,21,29,1055811
212,279,319,1055022
0,0,0,1055808
115,153,177,1055810
5,8,14,1055809
5,8,14,1062757
100,133,155,1065233
52,70,84,1056849
0,0,0,1058281
0,0,0,1055358
44,59,71,1059791
88,117,136,1059473
10,14,21,1060684
36,49,61,1066930
10,15,21,1066929
16,24,34,426447
102,136,159,1076622
50,68,82,1076623
9,13,20,1076621
156,207,239,1076624
5,9,16,426445
50,67,82,1103075
7,11,18,1111966
14,20,29,1110504
115,153,179,1081560
22,31,42,346645
53,73,89,426455
15,21,30,342382
4,7,12,342381
39,53,66,1083038
0,0,0,1083039
102,136,159,1082276
5,8,14,1082345
13,18,25,1083211
128,170,198,426446
158,210,243,1066383
3,5,10,1086313
42,57,71,1085915
158,210,243,431260
117,155,180,1085914
12,18,26,1085916
15,22,30,1089442
87,116,137,1087188
5,9,15,1087187
48,65,80,1087189
4,7,12,1088156
36,49,60,1095001
13,18,26,1088157
148,196,227,698185
114,151,175,1090281
0,0,0,457431
38,51,63,1090423
11,17,24,1090265
28,38,49,1093423
0,0,0,1093424
5,9,14,1101553
99,131,153,1114066
37,50,61,1097940
13,19,26,1097942
9,14,20,1101652
32,43,54,1100480
176,232,266,1101191
16,23,31,1102107
4,7,12,476029
20,28,37,1215232
5,8,14,1102208
69,93,110,1101192
38,52,64,389986
6,10,16,389984
0,0,0,380239
14,20,28,389985
11,17,24,420634
4,7,12,1103165
10,14,21,1073634
2,4,8,1103146
1,2,5,1103144
1,2,5,1103145
108,144,168,698184
4,6,10,1113737
2,3,6,1113738
4,6,11,1067213
9,14,19,1107536
40,55,68,1109940
5,8,14,1110993
15,22,31,1110994
105,141,167,1110048
15,22,30,1140840
99,132,154,1111350
11,16,23,1113330
43,58,71,1113329
173,229,263,1118574
16,23,32,1118764
73,98,116,1118762
0,0,0,1118763
6,9,14,1152037
19,26,34,1152036
108,144,167,1068025
0,0,0,252158
15,22,29,193127
3,5,9,193129
0,0,0,193128
4,7,12,383920
5,9,14,1144019
43,58,71,1068034
42,57,70,399434
79,106,126,399433
6,10,16,399435
43,58,71,222330
3,6,11,225307
11,17,25,222257
3,5,10,226023
3,5,10,418443
8,12,18,418821
45,60,74,429628
21,30,38,428884
33,45,56,421434
5,7,12,217976
2,4,9,233662
3,5,9,222940
28,38,48,222950
23,32,42,240122
96,128,149,257524
6,10,17,257525
7,11,18,316546
5,8,14,1085111
0,0,0,1083116
40,55,68,1083050
68,91,109,1083049
5,8,14,367816
0,0,0,243830
0,0,0,1083920
41,55,67,351852
2,4,9,343810
6,10,16,343812
59,79,95,1168462
4,7,12,420511
28,38,48,1168464
7,11,16,419851
10,14,21,1083726
5,8,12,247475
0,0,0,248479
12,17,24,250066
42,57,68,251200
5,9,13,247235
0,0,0,419850
16,23,33,275386
223,295,338,259067
9,13,20,1115310
91,121,142,1083841
5,8,14,256723
37,50,62,1115311
35,48,61,421065
69,93,110,345760
0,0,0,345770
9,14,20,346003
5,8,13,1089580
49,66,81,263308
151,201,231,1087294
6,9,16,317445
4,7,13,264593
483,634,715,421066
34,46,58,1088933
6,10,17,369295
48,66,81,369294
13,19,27,1095964
63,85,101,350093
21,29,37,354715
219,288,329,350094
152,201,234,421064
126,166,191,351952
96,127,149,1087293
131,174,202,421063
8,13,21,451509
7,11,19,350656
19,27,36,350435
4,6,12,354590
5,8,14,421339
25,35,45,354591
7,10,16,354592
26,36,46,421340
0,0,0,357272
29,40,50,421343
4,6,11,355760
35,48,59,362568
6,9,15,362624
0,0,0,1211270
0,0,0,421341
33,44,55,359323
100,132,153,359261
7,10,16,359583
9,14,21,421342
4,7,12,280680
27,37,46,281122
4,7,11,1211269
85,114,133,450103
9,13,20,361769
0,0,0,450102
33,46,56,362660
68,91,107,361015
45,61,76,373952
14,20,28,362860
6,9,15,365738
162,215,247,361052
3,5,9,711049
17,24,32,363818
36,50,61,367779
4,7,13,363817
7,11,17,363819
27,36,44,700547
0,0,0,450104
47,64,79,364414
24,33,43,364622
10,15,22,368674
4,7,13,418132
0,0,0,450105
81,108,129,364572
10,14,19,711054
40,54,67,401882
0,0,0,364573
32,43,55,403780
5,8,13,366181
22,30,39,364663
49,66,80,364662
74,100,119,439149
39,53,65,1092866
4,7,12,1092865
13,20,29,440723
58,78,94,1093398
28,39,50,423468
12,17,24,1092774
121,161,188,434381
5,9,15,442714
263,347,395,429548
208,274,314,1171715
12,18,26,429551
11,17,26,1101046
34,47,60,1101043
56,75,91,429549
145,193,223,1101044
168,223,256,429550
301,397,451,1181795
84,112,134,1101045
214,283,323,429552
35,47,57,1211274
29,40,51,426706
59,80,95,425725
7,10,16,436398
14,20,28,397574
11,16,24,1116769
7,11,17,427202
125,165,191,1113894
100,133,155,432217
47,63,76,426499
50,67,81,1115905
4,7,13,399793
26,36,45,1117450
4,6,11,1115096
57,77,92,1120973
0,0,0,292620
5,9,14,292621
8,12,19,1114521
108,144,169,428292
41,56,70,1116743
10,16,24,458613
36,49,62,429193
82,109,129,429194
4,7,13,429192
220,290,331,1262289
11,16,23,1126125
33,46,58,1126124
75,100,118,430089
13,19,26,1217035
24,34,43,451759
10,15,22,451758
21,30,40,1120251
5,8,13,1217045
12,18,24,1123466
21,31,43,432352
5,9,14,1121468
110,147,171,1121470
41,55,67,1121469
15,22,31,432611
108,144,167,1217034
93,124,147,1122126
48,65,79,432609
112,149,175,432610
3,6,12,456101
9,13,19,433956
53,71,85,434313
22,31,40,433955
3,6,11,1122855
3,5,10,434119
298,392,446,1216881
6,9,15,496179
155,206,238,1123236
24,33,43,496177
120,160,186,1122857
0,0,0,1122856
14,20,28,1122858
36,49,62,496178
15,21,29,1124014
67,89,106,434316
51,68,82,1219888
21,29,37,434315
46,62,75,1124013
129,171,198,1124015
7,10,16,434317
74,99,117,1124011
6,9,14,1124012
49,66,79,1125049
97,129,151,1125020
9,14,21,1125078
8,12,18,311122
38,51,64,1125296
105,139,162,1132009
6,9,15,1126911
84,111,129,294454
11,16,24,1133968
10,14,21,1125595
109,145,169,1125596
34,47,58,1125594
4,7,11,1125593
0,0,0,1130002
127,168,195,1126226
226,298,342,1148050
57,76,92,1129980
199,263,301,1146184
32,44,55,1126808
11,16,23,1126809
71,95,113,1126814
120,159,185,439141
12,17,24,1128527
12,18,25,439142
54,72,87,439140
132,175,203,1128526
51,69,84,1128525
10,16,24,762582
37,50,62,762580
4,7,13,805026
115,153,178,1130164
44,59,72,1130161
53,71,86,453351
156,205,235,1217396
12,17,25,1130162
85,114,135,489215
8,11,17,440397
27,37,47,440528
93,123,144,1130163
5,8,13,1130160
6,10,15,440693
29,40,50,440691
72,96,113,440692
6,9,14,1217397
79,105,124,441349
49,66,78,1217395
8,12,18,440830
38,52,63,440834
122,162,187,442102
123,163,191,1139504
65,87,105,1139502
48,65,79,1139501
86,114,134,443215
5,9,16,1191436
16,23,31,1139503
9,14,21,445926
40,55,67,445446
117,155,181,1149841
4,7,13,453826
