76,101,119,754175,3.7,0.48
13,19,26,756711,2.045,0.523
45,61,74,719963,3.133,0.425
9,13,19,719965,1.763,0.537
131,173,199,719964,4.432,0.263
7,11,17,318077,1.624,0.541
32,44,55,318076,2.779,0.519
54,73,89,318075,3.298,0.387
28,39,48,318074,2.679,0.402
45,61,74,720562,3.11,0.423
14,20,27,720558,2.081,0.536
99,132,154,720560,4.013,0.314
77,103,121,720556,3.707,0.431
149,197,228,720557,4.575,0.221
29,40,51,449738,2.669,0.381
5,8,13,720553,1.459,0.593
6,9,15,720573,1.496,0.397
7,11,18,720576,1.671,0.55
37,51,62,720574,2.924,0.41
80,107,126,720575,3.767,0.421
10,15,22,722087,1.857,0.481
99,131,153,721998,4.025,0.401
40,54,66,721999,3.001,0.48
17,24,33,723149,2.227,0.502
138,182,211,723148,4.461,0.351
68,91,108,723147,3.556,0.443
4,7,13,723304,1.36,0.499
35,48,60,1383719,2.876,0.276
5,8,14,725342,1.449,0.475
91,121,142,724148,3.903,0.497
16,23,32,724150,2.195,0.47
137,182,210,724151,4.46,0.356
260,342,390,724149,5.509,0.283
54,72,88,724147,3.285,0.378
10,14,21,397397,1.862,0.525
78,105,125,754399,3.689,0.132
18,25,34,397394,2.305,0.463
30,42,53,726079,2.717,0.432
5,9,15,726205,1.466,0.442
13,19,27,726169,2.03,0.467
53,72,86,397396,3.295,0.445
24,34,46,728289,2.478,0.297
11,17,25,728291,1.906,0.364
57,77,94,728290,3.32,0.361
69,92,109,322867,3.595,0.424
46,62,75,319390,3.146,0.379
10,14,21,323001,1.841,0.553
3,6,11,320800,1.219,0.531
3,6,12,382544,1.146,0.545
85,114,135,746614,3.794,0.18
40,55,69,778353,2.954,0.317
17,25,34,779139,2.233,0.353
97,129,153,730528,3.966,0.205
6,9,16,779419,1.479,0.443
16,23,33,739104,2.144,0.267
4,8,15,747183,1.285,0.357
242,319,364,1038662,5.381,0.11
5,9,15,732405,1.482,0.492
49,66,79,732382,3.201,0.363
14,21,29,732475,2.125,0.399
10,15,21,768222,1.87,0.404
50,67,81,734320,3.227,0.399
24,34,44,734373,2.543,0.409
70,93,111,739982,3.556,0.385
5,9,15,744490,1.453,0.418
2,4,7,986693,0.921,0.537
32,44,55,740038,2.743,0.392
13,20,28,843604,2.038,0.403
148,196,225,735817,4.585,0.302
16,22,30,735818,2.188,0.524
5,9,15,759377,1.451,0.457
57,77,92,742482,3.367,0,32
112,148,172,748488,4.209,0.406
11,16,23,748486,1.953,0.32
42,56,69,748487,3.047,0.457
10,14,21,986883,1.869,0.289
20,27,36,320007,2.35,0.569
7,11,18,320006,1.652,0.546
4,7,13,392717,1.333,0.54
47,64,77,746822,3.166,0.459
6,10,16,746827,1.57,0.521
16,22,30,747141,2.191,0.475
109,145,169,998445,4.166,0.294
32,44,55,738640,2.797,0.412
28,39,49,737816,2.658,0.488
12,17,24,737815,1.977,0.445
43,59,72,738661,3.073,0.457
52,70,85,392718,3.24,0.412
14,20,28,998444,2.113,0.436
8,13,19,739936,1.743,0.394
32,43,54,744779,2.779,0.302
86,115,135,739841,3.858,0.476
26,36,45,739854,2.59,0.508
8,12,18,739855,1.694,0.535
4,7,13,761310,1.294,0.479
33,45,57,743341,2.792,0.378
12,18,25,749179,1.999,0.501
4,7,12,1383718,1.337,0.517
11,16,23,392719,1.897,0.573
5,8,14,998442,1.47,0.456
82,109,129,751916,3.763,0.368
9,14,20,743775,1.855,0.47
3,5,9,743774,1.109,0.507
47,64,77,998443,3.164,0.459
42,57,70,320154,3.036,0.437
4,7,13,320155,1.322,0.614
107,142,165,323459,4.123,0.487
9,14,20,746129,1.828,0.527
28,39,48,750516,2.668,0.307
15,21,29,392972,2.145,0.362
33,46,57,751219,2.803,0.411
49,66,80,800539,3.185,0.439
102,135,158,746130,4.043,0.259
25,35,45,755764,2.57,0.366
37,50,63,750959,2.916,0.345
87,116,136,750774,3.873,0.369
7,11,17,750960,1.646,0.525
53,71,86,752508,3.288,0.491
43,58,71,752458,3.055,0.417
102,136,158,751780,4.074,0.432
5,8,13,751932,1.428,0.486
15,21,29,752419,2.127,0.425
5,8,12,752776,1.44,0.539
139,184,213,752775,4.477,0.17
10,14,21,752778,1.848,0.522
6,9,14,392973,1.507,0.47
47,63,77,752777,3.144,0.368
18,26,34,754033,2.32,0.433
9,13,20,754034,1.809,0.456
4,7,12,754040,1.388,0.479
5,7,12,753644,1.399,0.556
48,64,77,753218,3.187,0.454
101,135,156,753220,4.079,0.521
16,22,30,753219,2.192,0.525
37,51,63,753768,2.895,0.319
156,207,238,753769,4.661,0.339
9,13,20,753859,1.767,0.37
63,84,99,756698,3.485,0.583
31,43,53,755935,2.77,0.527
10,15,21,755234,1.869,0.497
4,7,12,756980,1.297,0.553
32,44,56,758535,2.758,0.362
15,21,29,1002504,2.129,0.372
7,11,18,756700,1.629,0.37
22,31,40,756699,2.441,0.347
172,227,262,1104774,4.801,0.117
10,15,23,758532,1.865,0.39
41,56,70,758531,2.994,0.411
112,148,172,758198,4.169,0.438
77,103,121,393291,3.732,0.51
26,36,46,758598,2.597,0.328
12,17,25,758599,2,0.37
4,7,12,758597,1.346,0.429
6,10,16,916729,1.523,0.406
150,199,230,766727,4.588,0.303
70,94,112,902771,3.559,0.38
35,48,61,903457,2.832,0.394
13,19,27,916730,1.991,0.456
190,251,288,782953,4.961,0.241
27,37,46,394019,2.634,0.463
9,14,20,1207644,1.822,0.417
109,146,171,905576,4.131,0.348
252,332,379,767046,5.452,0.279
10,15,21,393292,1.892,0.473
11,16,23,767308,1.927,0.434
97,128,150,767309,3.983,0.308
49,66,80,767310,3.198,0.334
151,200,231,767311,4.605,0.255
4,6,12,1002540,1.264,0.403
99,132,155,767640,4.02,0.42
74,99,117,1002503,3.63,0.299
407,535,606,1001780,6.39,0.146
44,59,73,769268,3.078,0.634
12,18,26,769867,2.001,0.356
112,149,174,1002502,4.171,0.27
39,53,65,769866,2.953,0.467
124,165,191,769868,4.322,0.346
16,23,32,770128,2.204,0.399
6,9,15,770125,1.496,0.4
394,518,587,770129,6.324,0.219
539,707,799,770127,7.012,0.139
143,190,219,770126,4.524,0.252
67,90,107,770124,3.521,0.3
306,403,458,789784,5.817,0.239
15,22,30,771808,2.168,0.438
22,31,40,1207643,2.472,0.467
5,8,14,771861,1.451,0.467
138,182,210,770372,4.471,0.332
55,73,88,774807,3.313,0.413
3,6,11,470302,1.19,0.524
15,22,30,321664,2.136,0.414
94,125,146,770840,3.946,0.446
12,17,24,770842,1.963,0.443
39,53,65,770841,2.964,0.5
10,14,21,393810,1.867,0.553
56,75,89,771271,3.356,0.421
80,107,126,771272,3.774,0.461
11,16,23,771273,1.943,0.511
32,43,54,393809,2.778,0.43
59,79,94,772148,3.396,0.409
3,6,11,772340,1.137,0.495
12,18,26,772318,1.993,0.41
24,34,44,784535,2.529,0.372
5,8,14,393807,1.475,0.467
42,57,70,772682,3.053,0.438
11,16,23,785403,1.959,0.515
101,135,157,772683,4.035,0.322
168,223,257,772685,4.769,0.374
18,26,35,393808,2.301,0.45
92,123,144,774224,3.914,0.384
10,14,21,777121,1.851,0.554
210,278,318,774837,5.136,0.304
39,53,66,777052,2.966,0.457
10,14,20,779724,1.864,0.505
64,86,103,778541,3.508,0.415
26,36,45,778633,2.594,0.473
9,14,20,778876,1.82,0.363
39,53,65,778875,2.979,0.365
15,21,28,1128953,2.146,0.383
36,49,61,780899,2.887,0.434
11,16,23,780733,1.915,0.432
104,138,161,780992,4.096,0.381
5,8,13,785674,1.474,0.506
156,206,236,784054,4.659,0.515
46,62,75,785226,3.127,0.446
97,129,150,785227,3.989,0.4
14,20,28,785209,2.102,0.532
139,184,212,784842,4.479,0.364
13,18,26,784841,2.026,0.494
51,68,82,785378,3.231,0.412
103,137,160,784840,4.074,0.278
4,7,12,793234,1.284,0.514
5,8,14,1128018,1.464,0.38
18,25,35,785408,2.276,0.314
4,6,12,785407,1.249,0.42
5,9,16,805282,1.432,0.408
14,20,28,799922,2.042,0.445
231,305,348,785580,5.299,0.212
45,61,76,791833,3.056,0.306
134,178,206,790529,4.419,0.224
38,51,63,1127378,2.947,0.434
83,111,130,790664,3.837,0.497
43,58,70,787929,3.077,0.414
12,17,23,787930,1.987,0.535
182,240,275,830047,4.895,0.46
66,88,105,411579,3.513,0.566
6,10,17,830046,1.566,0.403
23,33,44,830044,2.474,0.384
73,99,118,830045,3.617,0.302
4,7,12,789826,1.27,0.487
14,20,28,789828,2.098,0.435
43,59,71,789825,3.07,0.455
85,113,133,789905,3.824,0.295
152,200,231,789827,4.614,0.283
89,119,142,790181,3.847,0.29
30,42,53,405405,2.714,0.379
12,17,25,1014342,1.965,0.438
30,42,53,396838,2.709,0.497
4,6,12,1014447,1.253,0.372
84,112,132,415860,3.789,0.418
33,45,57,418471,2.797,0.53
53,72,87,1013168,3.262,0.283
20,28,37,1016490,2.351,0.426
32,44,54,321978,2.8,0.419
8,12,19,352168,1.737,0.52
3,5,10,332782,1.082,0.526
26,36,47,792788,2.589,0.371
7,11,18,792789,1.641,0.348
4,7,12,792787,1.283,0.439
6,9,15,793122,1.506,0.347
77,103,121,1207642,3.713,0.332
127,169,196,1163515,4.344,0.149
17,25,34,793121,2.259,0.294
56,75,90,813108,3.349,0.498
80,107,126,793308,3.763,0.498
11,16,23,794138,1.928,0.425
4,7,13,403537,1.296,0.561
27,37,46,796761,2.62,0,467
10,15,23,400099,1.885,0.562
35,48,59,793652,2.884,0.333
9,14,20,793389,1.833,0.379
55,74,89,793385,3.344,0.404
66,88,104,814598,3.53,0.444
30,41,52,797205,2.713,0.573
13,19,26,802229,2.033,0.471
5,8,14,801751,1.417,0.472
12,17,24,399975,1.978,0.577
41,56,68,400120,3.012,0.503
6,9,16,1016101,1.46,0.402
90,121,143,1016103,3.871,0.193
83,112,133,795971,3.774,0.204
16,24,33,1016104,2.18,0.413
240,316,362,797527,5.36,0.066
45,61,76,1016102,3.059,0.277
15,22,30,363105,2.171,0.43
138,183,211,364220,4.469,0.288
121,160,186,414908,4.279,0.358
72,96,114,798270,3.634,0.3
4,7,12,813120,1.376,0.265
10,15,22,802909,1.88,0.34
36,48,60,809751,2.893,0.398
166,220,252,798950,4.751,0.337
38,52,63,804178,2.933,0.487
7,11,17,798952,1.625,0.452
134,178,205,798949,4.424,0.48
107,143,166,798976,4.126,0.282
17,23,32,798951,2.224,0.498
19,27,36,803857,2.343,0.474
6,10,16,803859,1.585,0.456
54,72,87,803858,3.309,0.356
14,20,29,802125,2.095,0.432
91,121,142,801583,3.932,0.403
31,43,55,802124,2.76,0.422
5,8,15,802123,1.398,0.342
13,19,27,801649,2.063,0.451
5,8,13,802129,1.404,0.41
33,45,57,801047,2.798,0.439
9,14,20,802365,1.834,0.407
60,80,95,835098,3.444,0.455
19,27,35,802296,2.349,0.45
7,11,19,805150,1.57,0.391
25,36,47,802867,2.519,0.355
71,96,115,802866,3.576,0.361
12,18,25,803578,1.988,0.522
127,168,195,988474,4.343,0.267
183,242,278,803703,4.909,0.357
31,43,55,289300,2.756,0.412
6,9,15,1080725,1.494,0.417
46,62,76,803702,3.11,0.392
4,7,12,820912,1.286,0.474
8,13,20,304425,1.737,0.491
46,63,77,809543,3.136,0.293
103,138,161,804001,4.056,0.303
10,14,22,805972,1.818,0.447
85,114,134,818950,3.806,0.355
34,47,59,813436,2.833,0.438
143,189,220,805976,4.516,0.345
9,14,21,813431,1.795,0.456
39,52,64,323954,2.978,0.46
177,234,268,285623,4.863,0.208
8,13,19,323955,1.765,0.574
104,139,163,807081,4.058,0.237
45,61,76,808922,3.071,0.347
17,25,34,822561,2.235,0.31
5,9,15,822560,1.475,0.386
48,65,79,807584,3.173,0.354
23,32,42,807583,2.473,0.387
6,10,16,807585,1.567,0.401
3,6,10,400121,1.227,0.549
111,147,171,813392,4.172,0.289
229,301,344,1087088,5.28,0.353
39,53,66,807837,2.958,0.446
12,17,24,918985,1.958,0.482
83,110,130,807836,3.785,0.271
110,146,170,1023089,4.138,0.276
5,9,16,860715,1.451,0.417
3,5,11,860716,0.974,0.393
6,9,15,400117,1.551,0.565
14,20,27,1023090,2.082,0.446
46,62,75,404544,3.145,0.397
9,14,21,814665,1.825,0.418
75,101,120,813434,3.681,0.506
27,37,47,814070,2.604,0.473
20,27,36,405007,2.359,0.347
340,448,508,1023071,6.025,0.29
11,16,23,816515,1.953,0.428
53,72,86,1023088,3.279,0.37
56,75,90,819180,3.362,0.363
38,52,64,815523,2.968,0.393
383,504,571,1021312,6.266,0.217
4,7,13,1024191,1.308,0.361
2,3,7,342602,0.87,0.517
11,16,23,338760,1.921,0,565
7,11,17,342173,1.672,0.478
32,44,55,338733,2.773,0.436
20,28,37,400063,2.383,0.486
43,58,71,822080,3.071,0.335
5,8,14,822081,1.426,0.306
11,17,24,822082,1.939,0.379
61,82,98,823729,3.443,0.397
9,14,21,822568,1.832,0.438
24,34,43,823358,2.535,0.391
3,6,10,968400,1.191,0.462
46,62,76,1037223,3.121,0.411
336,442,500,823842,5.999,0.088
4,7,12,1035142,1.332,0.434
13,19,27,1035811,2.059,0.453
156,207,238,829747,4.654,0.389
9,14,21,824274,1.826,0.467
38,52,64,824273,2.942,0.492
106,141,164,823920,4.119,0.463
13,19,27,847655,2.062,0.459
4,7,13,825656,1.34,0.462
80,106,125,825237,3.756,0.573
126,167,193,825238,4.341,0.416
38,52,64,829161,2.942,0.402
176,233,269,1028171,4.844,0.284
95,127,148,1035810,3.956,0.393
88,118,139,829151,3.865,0.332
11,16,23,832100,1.91,0.436
47,63,77,829150,3.142,0.355
45,61,74,829741,3.118,0.393
83,111,130,829742,3.802,0.332
11,17,23,829740,1.962,0.389
84,113,134,400353,3.783,0.243
8,13,19,851319,1.755,0.449
35,47,59,851318,2.863,0.414
97,129,151,1167077,3.992,0.433
157,208,240,832915,4.658,0.367
59,79,95,854005,3.367,0.427
5,9,15,863114,1.436,0.363
14,20,29,863379,2.074,0.454
31,43,54,932236,2.731,0.219
103,136,159,862778,4.047,0.242
5,8,13,1030926,1.432,0.502
9,14,21,872751,1.8,0.319
205,270,309,834266,5.089,0.193
33,45,57,834371,2.785,0.425
110,147,171,862667,4.146,0.325
146,193,223,834370,4.547,0.4
14,20,29,834372,2.083,0.426
43,59,72,860097,3.035,0.397
5,8,14,837833,1.43,0.44
74,99,117,1030928,3.657,0.32
35,48,59,1167078,2.87,0.492
15,22,31,836173,2.112,0.268
10,15,23,856052,1.811,0.275
31,44,56,836174,2.728,0.301
25,34,44,927507,2.553,0.461
109,144,168,836662,4.147,0.479
70,94,111,901488,3.594,0.456
160,211,243,1030909,4.699,0.207
44,59,72,836721,3.073,0.376
14,20,27,1167079,2.094,0.524
10,15,22,836251,1.872,0.471
129,171,198,840232,4.396,0.581
49,66,80,836763,3.191,0.374
131,174,200,836764,4.401,0.316
4,7,12,838074,1.291,0.457
11,17,24,836774,1.954,0.498
10,15,22,408911,1.887,0.49
6,10,16,839940,1.553,0.515
16,23,31,839155,2.226,0.53
24,34,44,408198,2.532,0.498
44,60,73,839152,3.079,0.438
90,121,142,839153,3.891,0.372
128,170,197,841922,4.361,0.395
12,17,25,841924,1.955,0.509
41,56,69,841923,2.995,0.367
9,14,21,845200,1.813,0.371
26,36,46,845162,2.573,0.405
48,65,80,843707,3.172,0.455
69,94,113,844656,3.548,0.287
275,362,411,847379,5.611,0.29
17,25,34,888990,2.222,0.371
248,327,373,893899,5.424,0.29
6,9,16,849276,1.463,0.346
145,192,223,865372,4.538,0.311
14,20,28,863173,2.111,0.429
34,46,58,864824,2.819,0.308
51,69,83,856266,3.236,0.475
83,111,130,862591,3.797,0.4
4,7,12,862590,1.315,0.479
7,11,19,625675,1.579,0.511
4,8,14,628107,1.308,0.445
51,68,82,866194,3.277,0.52
19,26,33,866195,2.339,0.468
6,9,13,866196,1.563,0.494
34,46,58,331961,2.825,0.429
2,4,8,362419,0.895,0.553
9,14,20,331962,1.814,0.554
82,109,128,948432,3.772,0.241
36,49,61,884655,2.878,0.391
10,14,22,943922,1.827,0.49
120,160,186,866798,4.274,0.37
126,167,194,1208071,4.33,0.309
113,151,178,437946,4.181,0.141
10,15,22,867414,1.866,0.394
39,53,65,867399,2.962,0.394
4,6,11,867415,1.263,0.475
66,89,107,691494,3.487,0.298
4,7,12,869920,1.359,0.435
29,41,53,625673,2.658,0.37
13,19,26,869923,2.043,0.433
31,43,54,869921,2.765,0.494
53,72,87,869922,3.272,0.345
436,572,646,992512,6.537,0.143
5,8,13,1039587,1.422,0.534
186,246,282,871129,4.93,0.241
2,4,8,1063125,0.83,0.336
32,44,56,884692,2.757,0.31
108,144,168,884693,4.117,0.327
11,16,24,916207,1.909,0.402
13,19,28,1035001,2.012,0.433
4,7,12,1214565,1.276,0.462
36,50,63,1061484,2.835,0.377
5,8,15,1035000,1.348,0.393
90,121,144,888023,3.875,0.207
41,57,71,888022,2.977,0.318
13,19,27,890799,2.058,0.44
35,47,59,890797,2.853,0.415
5,8,14,890821,1.459,0.425
82,109,128,890798,3.786,0.359
155,205,236,895083,4.651,0.382
20,27,36,895669,2.37,0.418
51,69,83,896544,3.243,0.371
7,11,16,895668,1.644,0.486
108,143,166,895326,4.132,0.381
95,127,150,1034385,3.935,0.379
11,16,23,897254,1.927,0.508
38,52,64,897255,2.956,0.357
71,95,113,897142,3.627,0.426
185,244,278,996296,4.96,0.466
39,53,65,899135,2.975,0.39
14,20,28,899137,2.124,0.53
5,8,14,902755,1.453,0.49
116,154,179,899136,4.258,0.456
107,143,168,949721,4.104,0.287
9,14,23,930174,1.754,0.397
4,8,14,936274,1.321,0.361
38,52,65,900445,2.887,0.346
4,7,13,901048,1.361,0.416
64,86,102,901047,3.49,0.325
16,23,31,901051,2.218,0.446
117,155,180,901049,4.237,0.325
226,298,341,901050,5.26,0.206
41,56,70,905136,3.009,0.177
5,8,14,959623,1.394,0.456
76,102,121,423475,3.673,0.416
17,24,34,959464,2.238,0.404
163,216,250,1038482,4.723,0.158
8,12,18,908242,1.706,0.461
20,29,37,908243,2.383,0.489
9,13,20,423476,1.792,0.583
99,132,154,908398,4.006,0.36
51,68,82,908241,3.22,0.409
9,14,20,360809,1.829,0.405
34,46,57,360791,2.842,0.439
2,4,8,360806,0.959,0.521
40,55,66,360790,3.032,0.596
137,181,210,947679,4.462,0.351
15,21,28,909506,2.138,0.514
4,7,13,910999,1.329,0.424
43,58,71,909504,3.069,0.511
104,138,160,909508,4.086,0.368
174,231,265,909507,4.833,0.315
92,123,145,911342,3.906,0.377
47,64,78,911887,3.135,0.372
7,11,18,911849,1.586,0.449
2,4,9,916281,0.924,0.498
10,15,22,911603,1.887,0.502
129,171,198,911602,4.388,0.439
40,54,66,914001,2.983,0.463
56,75,91,912232,3.319,0.181
117,156,182,911652,4.229,0.168
81,108,127,956012,3.749,0.334
29,40,51,951048,2.686,0.385
63,85,102,952616,3.458,0.371
10,15,21,952615,1.872,0.497
116,154,180,917452,4.236,0.406
42,57,70,930332,3.048,0.412
9,14,21,921512,1.833,0,528
2,3,7,1065675,0.861,0.498
124,165,193,1035275,4.305,0.137
22,31,42,922368,2.423,0.387
4,7,13,922367,1.276,0.456
8,12,19,922370,1.685,0.464
53,72,87,922369,3.267,0.378
6,9,14,1108653,1.5,0.274
13,19,28,409621,2.006,0.41
9,13,19,923007,1.773,0.44
33,45,56,923006,2.819,0.412
4,7,12,923924,1.226,0.412
11,16,23,924246,1.892,0.363
34,46,59,924383,2.792,0.349
39,53,66,409195,2.91,0.277
6,9,15,924789,1.532,0.38
73,98,118,407642,3.608,0.231
2,4,9,924788,0.951,0.405
17,24,33,931447,2.216,0.435
5,9,15,987513,1.461,0.519
44,59,73,926794,3.066,0.376
128,169,197,925360,4.358,0.334
12,18,25,927050,2.008,0.449
52,70,84,927048,3.245,0.456
118,156,181,927052,4.251,0.384
147,195,225,927051,4.561,0.299
5,8,13,927049,1.38,0.435
22,31,39,369690,2.466,0.571
16,23,31,938385,2.204,0.51
5,8,14,964617,1.406,0.458
147,194,224,936047,4.559,0.3
58,78,94,937378,3.374,0.411
5,9,15,982008,1.409,0.386
24,34,43,411750,2.543,0.4
7,11,19,940400,1.604,0.404
44,61,76,1086583,3.048,0.26
107,143,168,940913,4.107,0.186
68,92,109,1214518,3.562,0.371
77,103,121,424757,3.744,0.319
3,5,11,1086582,0.97,0.368
4,7,12,341841,1.316,0.425
111,147,171,979071,4.182,0.326
43,58,71,979070,3.074,0.448
170,225,260,1045859,4.789,0.109
81,108,127,941425,3.772,0.405
170,224,258,941423,4.79,0.256
40,54,66,941424,2.99,0.463
12,18,25,941426,1.993,0.437
9,14,20,426309,1.844,0.462
42,56,68,942191,3.057,0.337
68,91,107,942150,3.584,0.26
9,13,20,1042394,1.804,0.515
4,7,12,942137,1.32,0.49
9,13,21,969954,1.765,0.345
3,6,12,942626,1.171,0.384
3,6,10,411559,1.221,0.503
5,8,14,972611,1.427,0.363
13,19,27,946822,2.06,0.426
29,40,51,946820,2.694,0.413
71,95,113,946821,3.624,0.361
28,39,49,1039584,2.671,0.371
8,12,18,411561,1.713,0.577
22,30,40,1047549,2.44,0.405
97,129,152,947015,3.97,0.283
35,48,61,958619,2.829,0.321
3,5,10,1047547,1.145,0.506
12,18,26,951306,1.971,0.374
50,68,82,947779,3.195,0.379
63,84,100,369688,3.492,0.521
15,22,31,947781,2.138,0.329
123,163,190,947778,4.299,0.295
5,9,15,947780,1.429,0.31
243,320,365,1009933,5.385,0.246
145,192,222,948538,4.546,0.449
6,9,15,948536,1.491,0.439
43,59,71,948535,3.063,0.382
112,149,173,948537,4.179,0.458
12,18,25,948539,2.013,0.466
24,33,42,411560,2.519,0.517
49,66,81,1047656,3.202,0.38
10,15,22,1047548,1.867,0.413
47,64,79,951988,3.12,0.278
8,12,20,960426,1.676,0.318
10,15,24,953605,1.843,0.364
24,34,45,953445,2.505,0.354
14,20,28,1211618,2.106,0.451
6,9,14,957837,1.502,0.415
40,54,66,957836,2.989,0.392
6,9,15,956194,1.528,0.513
33,45,56,956193,2.812,0.375
83,110,129,956128,3.801,0.433
47,64,77,1040824,3.174,0.342
5,8,14,963157,1.457,0.546
15,21,30,967067,2.121,0.385
40,54,66,961991,2.984,0.491
94,126,147,965345,3.954,0.401
10,14,21,968206,1.833,0.446
5,9,14,968204,1.486,0.451
30,42,53,1013525,2.744,0.372
45,61,75,1040362,3.104,0.273
85,114,134,968208,3.823,0.327
41,55,67,968644,3.017,0.5
90,119,140,968643,3.908,0.444
12,18,25,971307,2.019,0.46
4,7,13,971024,1.351,0.483
25,35,44,971818,2.566,0.498
8,13,19,972284,1.761,0,593
36,50,62,1262677,2.894,0.395
55,74,89,971655,3.322,0.4
144,192,223,1019378,4.532,0.214
50,68,82,1058048,3.217,0.271
164,218,251,973399,4.733,0.397
15,22,30,976126,2.148,0.533
64,85,102,976124,3.476,0.428
5,8,14,976125,1.391,0.473
34,46,57,426629,2.861,0.386
161,214,247,975667,4.7,0.227
47,64,78,1006357,3.128,0.348
110,147,172,981646,4.14,0.245
11,16,23,1058049,1.913,0.507
5,8,14,978659,1.4,0.401
107,142,166,1058052,4.109,0.362
15,22,30,978661,2.126,0.377
4,7,12,428165,1.312,0.572
13,20,28,997008,2.013,0.338
126,168,195,983881,4.332,0.332
50,69,84,985758,3.188,0.358
8,12,18,426631,1.74,0.657
11,16,21,985749,1.949,0.488
61,82,97,985723,3.482,0.511
34,46,57,985568,2.864,0.507
136,181,210,985879,4.447,0.41
8,13,20,985878,1.694,0.401
63,84,99,426630,3.496,0.395
42,58,73,985880,3.002,0.361
14,20,27,360801,2.091,0.521
125,166,192,360805,4.336,0.354
37,50,62,360804,2.924,0.522
59,80,96,360802,3.396,0.424
6,10,16,369689,1.596,0.521
11,17,24,989905,1.964,0.42
84,111,130,989904,3.837,0.431
5,7,13,991480,1.391,0.414
30,41,52,989903,2.743,0.372
23,32,40,991853,2.518,0.585
6,9,14,991854,1.581,0.59
53,71,85,1062483,3.29,0.42
5,9,15,1016362,1.446,0.442
33,46,57,997018,2.808,0.389
108,144,167,1062484,4.164,0.341
12,18,25,997020,1.988,0.413
65,87,104,997019,3.484,0.369
4,7,12,1062482,1.296,0.456
12,18,25,1062485,2.005,0,502
66,89,107,1001518,3.511,0.355
3,6,12,1001516,1.201,0.422
42,57,70,1001517,3.027,0.313
15,21,29,1001519,2.153,0.406
136,180,209,1002341,4.444,0.343
12,17,25,1002340,1.978,0.454
12,17,24,1039586,2.004,0.402
33,45,57,1002337,2.798,0.356
76,102,121,1002339,3.683,0.389
4,7,13,1002336,1.329,0.447
37,50,61,1002598,2.919,0.318
8,12,18,1002596,1.712,0.356
92,122,143,1002597,3.935,0.329
9,14,20,343868,1.791,0.587
19,26,36,344304,2.302,0.554
77,104,122,343869,3.705,0.371
6,9,15,346620,1.516,0.571
56,76,91,344257,3.347,0.602
11,16,23,1003655,1.922,0.447
5,8,14,1005239,1.444,0.458
97,129,151,1022210,3.993,0.382
32,44,55,1025351,2.786,0.453
69,93,110,1008972,3.571,0,295
6,10,16,1026169,1.544,0.352
29,40,50,1026168,2.685,0.229
6,9,15,418243,1.53,0.573
146,193,222,1009227,4.58,0.384
5,9,14,1016398,1.488,0.481
17,25,33,1016399,2.266,0.455
59,80,95,1016400,3.418,0.406
41,56,70,1010808,2.971,0.255
44,60,73,1126757,3.086,0.385
50,67,81,427562,3.24,0.442
10,16,24,1024678,1.862,0.328
12,18,25,1126762,2.001,0.437
3,6,11,424615,1.235,0.654
5,9,14,1126754,1.5,0.505
49,66,80,1016315,3.181,0.292
127,168,195,1016316,4.346,0.306
12,17,25,1016354,1.97,0.494
85,113,133,1016317,3.819,0.451
68,92,110,1126758,3.535,0.387
100,133,154,1017258,4.033,0.398
3,6,10,1017255,1.209,0.463
50,68,81,1017254,3.215,0.363
116,154,179,1017257,4.237,0.465
141,187,217,1017266,4.502,0.371
14,19,27,1017256,2.08,0.474
17,24,32,1018854,2.233,0.451
60,80,96,1018853,3.41,0.378
5,8,14,1018852,1.434,0.414
24,34,44,428076,2.526,0.496
163,216,249,1017572,4.717,0.248
128,170,197,1017820,4.368,0.366
15,21,29,1018071,2.12,0.472
186,245,281,1017927,4.929,0.277
49,66,80,1018885,3.178,0.296
5,8,14,1018070,1.427,0.475
109,145,169,1020078,4.131,0.279
119,158,184,522938,4.246,0.421
106,141,164,1017984,4.089,0.232
52,71,85,1045724,3.253,0.378
13,19,27,1028878,2.049,0.335
4,7,12,1045723,1.365,0.482
52,71,87,517382,3.226,0.352
37,51,63,1064326,2.918,0.39
12,18,25,1063349,1.993,0.388
8,12,20,1024702,1.639,0.25
24,34,46,1024701,2.463,0.156
5,9,15,525379,1.473,0.45
99,132,155,1019021,3.99,0.153
172,228,261,1095862,4.807,0.116
128,170,196,1022525,4.408,0.375
9,13,19,1021524,1.777,0.459
137,182,212,412641,4.458,0.141
40,54,66,1021826,3.013,0.459
5,8,14,1023338,1.392,0.417
11,17,25,1021880,1.908,0.359
48,66,81,1021879,3.146,0.338
24,33,44,1021881,2.485,0.356
31,42,52,1023395,2.751,0.419
77,103,121,1023284,3.727,0.319
10,16,24,516108,1.849,0.463
11,16,22,1023396,1.912,0.512
92,122,143,1107353,3.928,0.529
39,53,65,1107351,2.951,0.434
15,21,29,1030432,2.132,0.423
156,206,237,1042788,4.649,0,342
71,96,115,512734,3.583,0.238
4,7,13,1107352,1.366,0.457
30,42,54,1027187,2.7,0.392
5,9,16,1027186,1.433,0.328
60,81,98,1027188,3.378,0.352
12,18,27,1027189,1.974,0.304
12,18,26,1027376,2.005,0.442
131,174,201,1027369,4.393,0.289
51,69,83,1027375,3.241,0.465
43,59,73,1029990,3.056,0.331
